csid,age_class_part,sex,loc_stat,season,day,diary_type,part_educ_stat,part_job,age_class_cont,diary_keeper,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,age_class_part_2,part_age_exact,part_id,part_age_est_min,part_age_est_max,part_age_cat,part_age_group,cnt_age,cnt_age_est_min,cnt_age_est_max,cnt_age_cat,cnt_age_group,cnt_age_exact,country
702,1,Female,0,1,1,Picture,0,Unemployed,Secondary,Shadow,1,1,Other relative,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,.5,.5,702,0,1,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
702,1,Female,0,1,1,Picture,0,Unemployed,Older,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,.5,.5,702,0,1,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
702,1,Female,0,1,1,Picture,0,Unemployed,Pre-School,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,.5,.5,702,0,1,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
702,1,Female,0,1,1,Picture,0,Unemployed,Secondary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,.5,.5,702,0,1,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Missing,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Older,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Adult,Participant,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
704,4,Female,0,0,0,Picture,2,Student,Older,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,17.5,17.5,704,16,19,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
705,5,Male,0,1,0,Picture,2,Other,Adult,Participant,0,0,Spouse,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,705,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
705,5,Male,0,1,0,Picture,2,Other,Adult,Participant,0,0,Offspring,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,705,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
705,5,Male,0,1,0,Picture,2,Other,Adult,Participant,0,0,Offspring,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,705,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
705,5,Male,0,1,0,Picture,2,Other,Pre-School,Participant,0,0,Offspring,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,705,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
705,5,Male,0,1,0,Picture,2,Other,Infant,Participant,0,0,Offspring,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,705,20,49,19-49,19-49,.5,0,1,0-18,0-18,.5,Kenya
705,5,Male,0,1,0,Picture,2,Other,Adult,Participant,0,0,Offspring,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,705,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Primary,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Adult,Shadow,1,1,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Older,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Pre-School,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Secondary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Primary,Shadow,1,1,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Adult,Shadow,1,1,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
706,1,Female,0,0,1,Picture,0,Unemployed,Adult,Shadow,1,1,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,.5,.5,706,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Pre-School,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Pre-School,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Primary,Participant,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Secondary,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Pre-School,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Pre-School,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Pre-School,Participant,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Pre-School,Participant,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Infant,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,.5,0,1,0-18,0-18,.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Spouse,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Adult,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Pre-School,Participant,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Primary,Participant,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
707,5,Female,0,0,1,Picture,2,Business Person,Older,Participant,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,35.5,35.5,707,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Pre-School,Shadow,1,1,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,2.5,1,5,0-18,0-18,2.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Adult,Shadow,1,1,Other relative,No,No,No,No,Often,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Older,Shadow,1,1,Other relative,No,No,No,No,Regularly,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Adult,Shadow,1,1,Offspring,No,No,No,No,Often,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Primary,Shadow,1,1,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Older,Shadow,1,1,Other relative,No,No,No,No,Often,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Primary,Shadow,1,1,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Infant,Shadow,1,1,Other relative,No,No,No,No,Regularly,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,.5,0,1,0-18,0-18,.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Infant,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,.5,0,1,0-18,0-18,.5,Kenya
710,6,Female,0,1,1,Picture,0,Agriculture/Fishing,Older,Shadow,1,1,Other relative,No,No,No,No,Regularly,No,None,Yes,None,No,None,No,2011,50.5,50.5,710,50,80,50-80,50-80,50.5,50,80,50-80,50-80,50.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Primary,Participant,0,0,Sibling,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Pre-School,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Secondary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Infant,Participant,0,0,Other relative,No,Yes,No,No,Regularly,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,.5,0,1,0-18,0-18,.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Primary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Secondary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Primary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
711,3,Female,0,1,0,Picture,2,Student,Primary,Participant,0,0,Sibling,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,none,2011,10.5,10.5,711,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Older,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Older,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Secondary,Shadow,1,1,Offspring,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Offspring,Yes,Yes,Yes,Yes,Daily,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Older,Shadow,1,1,Offspring,No,Yes,Yes,Yes,Daily,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Missing,Missing,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
713,5,Female,0,1,1,Text,0,Unemployed,Secondary,Shadow,1,1,Offspring,No,No,No,Yes,Often,No,none,No,shadow-participant fell sick and was admitted in hospital so as a result I forgot to record some of the contacts,No,none,none,2011,35.5,35.5,713,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
717,1,Male,0,1,1,Picture,0,Pre-School,Primary,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,717,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
717,1,Male,0,1,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,717,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
717,1,Male,0,1,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,717,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
717,1,Male,0,1,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,717,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
717,1,Male,0,1,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,717,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
717,1,Male,0,1,1,Picture,0,Pre-School,Secondary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,717,0,1,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
717,1,Male,0,1,1,Picture,0,Pre-School,Adult,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,717,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Pre-School,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Pre-School,Participant,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Secondary,Participant,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
718,3,Male,0,1,1,Picture,1,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,10.5,10.5,718,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
