csid,age_class_part,sex,loc_stat,season,day,diary_type,part_educ_stat,part_job,age_class_cont,diary_keeper,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,age_class_part_2,part_age_exact,part_id,part_age_est_min,part_age_est_max,part_age_cat,part_age_group,cnt_age,cnt_age_est_min,cnt_age_est_max,cnt_age_cat,cnt_age_group,cnt_age_exact,country
325,2,Female,1,1,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,None,Yes,None,Yes,I did not do some of my daily chores because I had to monitor the child,The study is very important because I have learnt something from it,2011,2.5,2.5,325,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
325,2,Female,1,1,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,Yes,Yes,Missing,Missing,No,None,Yes,None,Yes,I did not do some of my daily chores because I had to monitor the child,The study is very important because I have learnt something from it,2011,2.5,2.5,325,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
325,2,Female,1,1,1,Picture,0,Pre-School,Secondary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,None,Yes,None,Yes,I did not do some of my daily chores because I had to monitor the child,The study is very important because I have learnt something from it,2011,2.5,2.5,325,1,5,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
325,2,Female,1,1,1,Picture,0,Pre-School,Infant,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,None,Yes,None,Yes,I did not do some of my daily chores because I had to monitor the child,The study is very important because I have learnt something from it,2011,2.5,2.5,325,1,5,0-18,0-18,.5,0,1,0-18,0-18,.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Older,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Adult,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Adult,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Older,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Adult,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Adult,Shadow,1,1,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Pre-School,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Pre-School,Shadow,1,1,Sibling,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Pre-School,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Older,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
326,1,Male,1,0,1,Picture,0,Pre-School,Pre-School,Shadow,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2012,.5,.5,326,0,1,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,No,Yes,Yes,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Pre-School,Participant,0,0,Sibling,Yes,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,No,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Pre-School,Participant,0,0,Sibling,No,No,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,No,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,Yes,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Secondary,Participant,0,0,Parent,No,No,No,Missing,Missing,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Pre-School,Participant,0,0,Sibling,No,Yes,Yes,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,No,Yes,No,Missing,Missing,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Secondary,Participant,0,0,Sibling,No,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Parent,No,No,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Adult,Participant,0,0,Sibling,No,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,Yes,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Adult,Participant,0,0,Sibling,Yes,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,Yes,Yes,No,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
329,5,Female,1,0,1,Picture,2,Other,Primary,Participant,0,0,Sibling,No,Yes,Yes,Yes,Rarely,No,none,No,I forgot,No,none,999,2011,35.5,35.5,329,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Pre-School,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Older,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Older,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Older,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Pre-School,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Older,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Adult,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Adult,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Adult,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Pre-School,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Infant,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,.5,0,1,0-18,0-18,.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Older,Shadow,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Adult,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Secondary,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
331,2,Male,1,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,2.5,2.5,331,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,No,Often,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Infant,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,.5,0,1,0-18,0-18,.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Offspring,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Secondary,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,17.5,16,19,0-18,0-18,17.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Spouse,No,Yes,Yes,Yes,Regularly,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Pre-School,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Infant,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,.5,0,1,0-18,0-18,.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,10.5,6,15,0-18,0-18,10.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Offspring,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Parent,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Pre-School,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,2.5,1,5,0-18,0-18,2.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,35.5,20,49,19-49,19-49,35.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
332,5,Male,1,1,1,Picture,1,Agriculture/Fishing,Older,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,35.5,35.5,332,20,49,19-49,19-49,50.5,50,80,50-80,50-80,50.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Older,Participant,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Adult,Participant,0,0,Sibling,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Older,Participant,0,0,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Pre-School,Participant,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Primary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
333,3,Female,1,1,1,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,10.5,10.5,333,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
